5.461015266573387983e-02,6.787757757805690240e-02,2.794974262004989995e-02,2.059717020047080460e-02,1.473801878214198169e-02,3.972340272457977939e+00,8.546192522696549609e-02,7.292577857642301709e-02,1.537929951155203590e-02,1.546583144030400092e-02,0.000000000000000000e+00,2.948202504415720071e-02,1.060275663151917236e-01,1.018077100194108020e-01,8.425473174258879538e-02,9.162375696319169371e-02,3.998430542207026761e+00,3.992174947636972338e+00,3.954757992528990407e+00,8.435501030937020417e-02,9.404131696556250475e-02,3.998732438061221472e+00,3.996479655847530843e+00,7.134644293130065762e-02,8.606867158930220363e-02,3.933646777208918532e+00,9.579293210413730719e-03
5.493468193458683757e-02,1.215716905141632775e-01,4.028989523150627861e-02,3.802191860457848627e-02,1.273801491735571112e-02,3.999996953826575385e+00,2.115046340878778963e-02,2.696982002637504650e-02,3.167062827698718941e-02,5.940854744800705411e-02,2.948202504415720071e-02,0.000000000000000000e+00,2.402629444391513047e-02,2.201989862084330341e-02,1.423479086037260366e-02,1.738473786098682083e-02,3.997543580736689250e+00,3.968514724485668221e+00,3.940760227665407456e+00,1.427639385656376270e-02,1.845697556555414565e-02,3.999926861803279721e+00,3.998957537454049582e+00,2.731369213799417217e-02,1.499289850635254773e-02,3.916944058345779744e+00,4.931535898297467746e-02
1.502435436669007363e-01,9.037462666530182709e-02,8.147063590249503662e-02,1.215716905141632775e-01,7.143887516237068525e-02,3.989619831567009278e+00,7.279621837838368137e-03,7.980050468445520906e-03,1.101021756849382971e-01,1.574933870475929698e-01,1.060275663151917236e-01,2.402629444391513047e-02,0.000000000000000000e+00,5.629732949768539996e-03,9.545200036337631033e-03,9.241090066085311250e-03,3.999999238456498851e+00,3.983387252702368819e+00,3.961092401396137497e+00,1.956114432972522188e-02,1.423479086037260366e-02,3.997578049409191259e+00,3.999350712642196992e+00,2.238296302142650518e-02,7.161085742827255629e-03,3.941349078181155541e+00,1.409614801836509557e-01
1.452402579697749108e-01,1.176479694872587523e-01,7.776551840954892825e-02,1.170589103759240857e-01,6.796777534050857383e-02,3.994806420462639451e+00,8.582877379839759513e-03,8.843251122140349807e-03,1.058033900105115332e-01,1.523745448374802525e-01,1.018077100194108020e-01,2.201989862084330341e-02,5.629732949768539996e-03,0.000000000000000000e+00,5.787861535080596198e-03,6.611304381394011997e-03,3.998081186692499234e+00,3.970517974955842799e+00,3.956367746542326369e+00,1.211642386784705927e-02,7.131603480184045551e-03,3.999809891280164287e+00,3.999901030616566988e+00,1.382208804935336488e-02,4.584080264004475325e-03,3.935594200657730912e+00,1.361108045663943500e-01
1.242221307762048088e-01,1.574933870475929698e-01,6.248691325881527980e-02,9.821082997223218314e-02,5.372258659728501584e-02,3.994158942950488900e+00,1.435978131347703801e-02,8.042474480018935168e-03,8.790150116554173998e-02,1.308449256456352128e-01,8.425473174258879538e-02,1.423479086037260366e-02,9.545200036337631033e-03,5.787861535080596198e-03,0.000000000000000000e+00,3.881062682859814927e-03,3.990283727786876788e+00,3.948818622620144936e+00,3.940422440983396335e+00,1.309447043334488470e-02,7.763477910096794332e-03,3.999736542177998011e+00,3.999943676503444845e+00,1.345582844121584465e-02,4.945221773340779947e-03,3.916545395685680830e+00,1.157680284352495814e-01
1.330894487805862614e-01,1.234965390897211357e-01,6.887298942947039926e-02,1.061397410097886240e-01,5.966215346516046125e-02,3.996743640432300460e+00,8.136565583710231309e-03,1.188732355536070706e-02,9.542135218725333878e-02,1.399334825868718823e-01,9.162375696319169371e-02,1.738473786098682083e-02,9.241090066085311250e-03,6.611304381394011997e-03,3.881062682859814927e-03,0.000000000000000000e+00,3.997259069509147444e+00,3.967519941364656688e+00,3.947634994954257515e+00,1.254210276006073599e-02,7.309407618187213629e-03,3.999568646778199010e+00,3.999991196563026818e+00,1.269871141018996674e-02,8.168050637476165221e-03,3.925099856814124877e+00,1.243432627335707696e-01
3.999736542177998011e+00,3.993641467753239915e+00,3.999987815315580786e+00,3.996140642527704401e+00,3.999341788324302538e+00,3.963054283073093487e+00,3.999546624562531960e+00,3.998923456784146069e+00,3.999508702679364980e+00,3.999795178743009938e+00,3.998430542207026761e+00,3.997543580736689250e+00,3.999999238456498851e+00,3.998081186692499234e+00,3.990283727786876788e+00,3.997259069509147444e+00,0.000000000000000000e+00,2.936271615075658481e-02,2.495772781186862410e-01,3.990859188405212699e+00,3.985556589285372375e+00,3.943839891468209125e+00,3.952969029089537401e+00,3.977355897982525867e+00,3.999150512620503140e+00,3.992358942744360206e+00,3.999736542177998011e+00
3.979202476307112768e+00,3.970218652309547736e+00,3.982706990599097274e+00,3.963917425392887051e+00,3.976403330659177282e+00,3.985598434228340814e+00,3.988601580793997847e+00,3.974160791743194032e+00,3.977460534293211225e+00,3.979751126954631513e+00,3.992174947636972338e+00,3.968514724485668221e+00,3.983387252702368819e+00,3.970517974955842799e+00,3.948818622620144936e+00,3.967519941364656688e+00,2.936271615075658481e-02,0.000000000000000000e+00,2.305125580615030589e-01,3.950143919765824130e+00,3.938633548729291611e+00,3.834954281045837021e+00,3.850684234406216877e+00,3.922811775092132525e+00,3.975322045174274344e+00,3.992927178925477882e+00,3.987496898051874794e+00
3.983521674000883195e+00,3.994158942950488900e+00,3.931399192590545155e+00,3.917936627030404129e+00,3.956585024191424438e+00,3.973654992377315676e+00,3.952289331718004561e+00,3.960473323955419289e+00,3.978849536591212210e+00,3.954313965896585792e+00,3.954757992528990407e+00,3.940760227665407456e+00,3.961092401396137497e+00,3.956367746542326369e+00,3.940422440983396335e+00,3.947634994954257515e+00,2.495772781186862410e-01,2.305125580615030589e-01,0.000000000000000000e+00,3.930672197397591550e+00,3.945551756418792522e+00,3.972513560547882072e+00,3.978798875502669752e+00,3.953867796119297395e+00,3.958587074164734876e+00,3.974772375843515171e+00,3.971992074141009965e+00
1.243432627335707696e-01,1.551933467321799931e-01,6.257351585635784197e-02,9.831890002775334203e-02,5.380297803574674020e-02,3.998552510809990856e+00,3.425784373524165538e-02,4.155437875646850188e-02,8.800387853387903192e-02,1.309691376088026882e-01,8.435501030937020417e-02,1.427639385656376270e-02,1.956114432972522188e-02,1.211642386784705927e-02,1.309447043334488470e-02,1.254210276006073599e-02,3.990859188405212699e+00,3.950143919765824130e+00,3.930672197397591550e+00,0.000000000000000000e+00,9.613447016171727810e-03,3.999170736387479330e+00,3.999974381729687334e+00,1.406898378692611473e-02,7.948929482780586753e-03,3.905110591314648438e+00,1.158850944254066206e-01
1.359842614344031198e-01,1.747594984312332844e-01,7.097730153661885311e-02,1.087356745651557599e-01,6.162413381907638765e-02,3.999546624562531960e+00,2.000189853282896557e-02,2.094842186206125056e-02,9.788696740969293764e-02,1.428987426927996740e-01,9.404131696556250475e-02,1.845697556555414565e-02,1.423479086037260366e-02,7.131603480184045551e-03,7.763477910096794332e-03,7.309407618187213629e-03,3.985556589285372375e+00,3.938633548729291611e+00,3.945551756418792522e+00,9.613447016171727810e-03,0.000000000000000000e+00,3.996743640432300460e+00,3.993473499526583481e+00,1.169807205536921302e-02,8.294597589628693868e-03,3.922619578182453104e+00,1.271450597355516798e-01
3.999644704761617930e+00,3.999657741629305541e+00,3.999385800874030394e+00,3.999742177355459560e+00,3.999833193819668509e+00,3.965419753314446183e+00,3.998694886786036573e+00,3.999956013405818744e+00,3.999828655148014001e+00,3.999561366949690999e+00,3.998732438061221472e+00,3.999926861803279721e+00,3.997578049409191259e+00,3.999809891280164287e+00,3.999736542177998011e+00,3.999568646778199010e+00,3.943839891468209125e+00,3.834954281045837021e+00,3.972513560547882072e+00,3.999170736387479330e+00,3.996743640432300460e+00,0.000000000000000000e+00,8.365428594438428789e-02,3.997385459763260762e+00,3.999867310119183728e+00,3.999972584494853489e+00,3.999323756978486522e+00
3.999976118041817852e+00,3.998216303736864319e+00,3.997646256553548660e+00,3.999941026357356044e+00,3.998656787557312242e+00,3.957520361406390741e+00,3.996417276688078779e+00,3.999707452562315524e+00,3.998643966048752496e+00,3.998003991370276289e+00,3.996479655847530843e+00,3.998957537454049582e+00,3.999350712642196992e+00,3.999901030616566988e+00,3.999943676503444845e+00,3.999991196563026818e+00,3.952969029089537401e+00,3.850684234406216877e+00,3.978798875502669752e+00,3.999974381729687334e+00,3.993473499526583481e+00,8.365428594438428789e-02,0.000000000000000000e+00,3.999249195502287080e+00,3.999850739320903958e+00,3.999991196563026818e+00,3.999994851967814125e+00
1.085087307737664375e-01,2.004272709662697771e-01,5.141703461254243379e-02,8.425473174258879538e-02,4.348734209355997749e-02,3.998732438061221472e+00,2.948202504415720071e-02,1.701927358620558550e-02,7.471099384662327481e-02,1.147170178156433629e-01,7.134644293130065762e-02,2.731369213799417217e-02,2.238296302142650518e-02,1.382208804935336488e-02,1.345582844121584465e-02,1.269871141018996674e-02,3.977355897982525867e+00,3.922811775092132525e+00,3.953867796119297395e+00,1.406898378692611473e-02,1.169807205536921302e-02,3.997385459763260762e+00,3.999249195502287080e+00,0.000000000000000000e+00,1.473801878214198169e-02,3.932572528342094031e+00,1.006017475962461827e-01
1.264112447641243531e-01,1.079423796727856377e-01,6.405478751493753897e-02,1.001649513418845228e-01,5.517870102068611615e-02,3.997385459763260762e+00,9.241090066085089205e-03,1.321437842509642913e-02,8.975320238201933698e-02,1.330894487805862614e-01,8.606867158930220363e-02,1.499289850635254773e-02,7.161085742827255629e-03,4.584080264004475325e-03,4.945221773340779947e-03,8.168050637476165221e-03,3.999150512620503140e+00,3.975322045174274344e+00,3.958587074164734876e+00,7.948929482780586753e-03,8.294597589628693868e-03,3.999867310119183728e+00,3.999850739320903958e+00,1.473801878214198169e-02,0.000000000000000000e+00,3.938289853902032789e+00,1.178839945349781093e-01
3.969917829256042197e+00,3.974328309138546622e+00,3.905958683034437495e+00,3.890354246098019608e+00,3.935857547979946247e+00,3.750253837859699679e+00,3.930672197397591106e+00,3.940591452551992724e+00,3.963719135907543212e+00,3.933110712721965108e+00,3.933646777208918532e+00,3.916944058345779744e+00,3.941349078181155541e+00,3.935594200657730912e+00,3.916545395685680830e+00,3.925099856814124877e+00,3.992358942744360206e+00,3.992927178925477882e+00,3.974772375843515171e+00,3.905110591314648438e+00,3.922619578182453104e+00,3.999972584494853489e+00,3.999991196563026818e+00,3.932572528342094031e+00,3.938289853902032789e+00,0.000000000000000000e+00,3.954905525067811567e+00
5.260333270479033985e-02,8.048741644989787503e-02,2.651468965050862714e-02,1.435978131347703801e-02,1.200160120108595407e-02,3.993445292280786596e+00,1.171766074972064864e-01,1.024684569232146014e-01,1.317434857193644504e-02,2.069722636065951527e-02,9.579293210413730719e-03,4.931535898297467746e-02,1.409614801836509557e-01,1.361108045663943500e-01,1.157680284352495814e-01,1.243432627335707696e-01,3.999736542177998011e+00,3.987496898051874794e+00,3.971992074141009965e+00,1.158850944254066206e-01,1.271450597355516798e-01,3.999323756978486522e+00,3.999994851967814125e+00,1.006017475962461827e-01,1.178839945349781093e-01,3.954905525067811567e+00,0.000000000000000000e+00
